thesis_id,domain,claim,key_strata,registry_complete,priority,atlas_status,testability,testability_reason,decision_status,evidence_level,source_artifact,domain_artifact_family,strata_reviewed,review_status,evidence_summary,power_summary,leakage_risk,implementation_path,next_action
WCT-CLOUD-013,CLOUD,"Cloud base height trend during morning (rising = improving, falling = deteriorating) predicts afternoon cloud status better than the absolute base height at CP","cloud base trend, month, regime",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,cloud,"cloud base trend, month, regime",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-CLOUD-014,CLOUD,"By season, summer afternoon convective cloud (building from 13:00–16:00) can interrupt clear-looking days at CP; this convective risk is month-dependent and unpredictable from morning obs alone","month, convective flag",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,cloud,"month, convective flag",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-CLOUD-015,CLOUD,Cumulonimbus observations are rare at Wellington but indicate convective instability; CB days have high but constrained Tmax (convective release before Tmax can grow further),"CB flag, month",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,cloud,"CB flag, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-PRES-001,PRES,"H13 (pressure_trend_3h) was rejected across all CPs; the diurnal pressure tide (±1–2 hPa, peaks 10:00 and 22:00) likely contaminates 3h trends; tide-corrected trends should be tested","tide-corrected trend, month",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,pres,"tide-corrected trend, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-PRES-002,PRES,Absolute QNH level (not trend) encodes air mass type; high QNH (>1025 hPa) predicts stable anticyclonic; low QNH (<1005 hPa) predicts unsettled; the absolute level carries signal lost in the difference,"QNH level, month, regime",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,pres,"QNH level, month, regime",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-PRES-003,PRES,Pressure rise rate after frontal passage discriminates deep troughs (slow rise = more cloud/suppression) from shallow fronts (fast rise = quick clearing),"pressure rise rate, month",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,pres,"pressure rise rate, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-PRES-004,PRES,The QNH anomaly (QNH minus month-regime mean) is more informative than absolute QNH because the seasonal baseline dominates the absolute level,"month, regime, QNH anomaly",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,pres,"month, regime, QNH anomaly",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-PRES-005,PRES,A combined feature QNH > 1020 AND pressure stable (,trend,true,1,< 0.5 hPa/h) predicts calm radiative or settled NW conditions; the conditional may rescue what the linear pressure trend lost,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,pres,trend,SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-PRES-006,PRES,"By regime, the pressure profile differs: foehn events show pre-frontal pressure maximum then rapid drop; southerly shows rapid rise post-frontal; calm radiative shows slow diurnal-only variation","regime, pressure profile shape",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,pres,"regime, pressure profile shape",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-PRES-007,PRES,The pre-frontal pressure drop (H21 rejected as coded) may perform better over a 6-hour window than a 3-hour window because the pre-frontal stage lasts 4–8 hours,"trend window length, month",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,pres,"trend window length, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-PRES-009,PRES,Very high pressure (QNH above the seasonal 90th percentile) predicts calm radiative conditions but NOT necessarily high Tmax in winter; solar input is the binding constraint after stability is secured,"month, QNH percentile",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,pres,"month, QNH percentile",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-PRES-010,PRES,Post-frontal pressure stabilization rate (how fast QNH rises and levels) predicts the timing of clearing and the likelihood of late Tmax recovery,"stabilization rate, month",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,pres,"stabilization rate, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-PRES-011,PRES,"Pressure level × wind sector interaction: QNH rising + NW = post-frontal clearing onset; QNH falling + NW = pre-frontal foehn; same wind, opposite pressure meaning","QNH trend sign, wind sector, month",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,pres,"QNH trend sign, wind sector, month",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-PRES-012,PRES,Longer-window pressure change (12-hour delta from the previous evening to CP) is a better synoptic-pattern discriminator than 3-hour trend because it captures the full frontal signature,"12h delta, month, regime",true,1,E0_candidate,priority_eda,High-risk Onda 2E domain; run in first EDA wave.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,pres,"12h delta, month, regime",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-HUM-001,HUM,Dewpoint anomaly (dewpoint minus month-regime mean dewpoint) is more informative than absolute dewpoint depression because the seasonal moisture baseline dominates the absolute level,"month, regime, Td anomaly",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,hum,"month, regime, Td anomaly",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-HUM-002,HUM,"Maritime air mass cap: when air is of maritime origin (high dewpoint, moderate temperature), Tmax is physically capped near estimated SST + seasonal offset; lower in winter (colder SST)","month, wind sector, dewpoint level",true,2,E0_candidate,available_eda,Testable with current local artifacts or descriptive EDA.,SUPPORTED,E2_descriptive_domain,reports/onda2e/domain_thesis_evidence.csv,hum,"month, wind sector, dewpoint level",SUPPORTED_DESCRIPTIVE_EVIDENCE,Local domain EDA provides descriptive support; causal feature promotion remains separate.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
